county_name,year,hh1_ELI30,hh1_VLI50,hh1_LI80,hh1_MED100,hh1_MOD120,hh2_ELI30,hh2_VLI50,hh2_LI80,hh2_MED100,hh2_MOD120,hh3_ELI30,hh3_VLI50,hh3_LI80,hh3_MED100,hh3_MOD120,hh4_ELI30,hh4_VLI50,hh4_LI80,hh4_MED100,hh4_MOD120,hh5_ELI30,hh5_VLI50,hh5_LI80,hh5_MED100,hh5_MOD120,hh6_ELI30,hh6_VLI50,hh6_LI80,hh6_MED100,hh6_MOD120,hh7_ELI30,hh7_VLI50,hh7_LI80,hh7_MED100,hh7_MOD120,hh8_ELI30,hh8_VLI50,hh8_LI80,hh8_MED100,hh8_MOD120,hh9_ELI30,hh9_VLI50,hh9_LI80,hh9_MED100,hh9_MOD120,hh10_ELI30,hh10_VLI50,hh10_LI80,hh10_MED100,hh10_MOD120,hh11_ELI30,hh11_VLI50,hh11_LI80,hh11_MED100,hh11_MOD120,hh12_ELI30,hh12_VLI50,hh12_LI80,hh12_MED100,hh12_MOD120,hh13_ELI30,hh13_VLI50,hh13_LI80,hh13_MED100,hh13_MOD120,hh14_ELI30,hh14_VLI50,hh14_LI80,hh14_MED100,hh14_MOD120,hh15_ELI30,hh15_VLI50,hh15_LI80,hh15_MED100,hh15_MOD120,hh16_ELI30,hh16_VLI50,hh16_LI80,hh16_MED100,hh16_MOD120,hh17_ELI30,hh17_VLI50,hh17_LI80,hh17_MED100,hh17_MOD120,hh18_ELI30,hh18_VLI50,hh18_LI80,hh18_MED100,hh18_MOD120,hh19_ELI30,hh19_VLI50,hh19_LI80,hh19_MED100,hh19_MOD120,hh20_ELI30,hh20_VLI50,hh20_LI80,hh20_MED100,hh20_MOD120
Riverside County,2015,14100,23450,37550,45500,54600,16100,26800,42900,52000,62400,20090,30150,48250,58500,70200,24250,33500,53600,65000,78000,28410,36200,57900,70200,84250,32570,38900,62200,75400,90500,36730,41550,66500,80600,96700,40890,44250,70800,85800,102950,42850,46950,75100,91000,109200,44750,49600,79400,96200,115450,46700,52300,83650,101400,121650,48650,54950,87950,106600,127900,50600,57650,92250,111800,134150,52550,60350,96550,117000,140400,54450,63000,100800,122200,146650,56400,65700,105100,127400,152850,58350,68350,109400,132600,159100,60300,71050,113700,137800,165350,62250,73750,117950,143000,171600,64150,76400,122250,148200,177850
Riverside County,2016,14100,23450,37550,45500,54600,16100,26800,42900,52000,62400,20160,30150,48250,58500,70200,24300,33500,53600,65000,78000,28440,36200,57900,70200,84250,32580,38900,62200,75400,90500,36730,41550,66500,80600,96700,40890,44250,70800,85800,102950,42850,46950,75100,91000,109200,44800,49600,79400,96200,115450,46700,52300,83650,101400,121650,48650,54950,87950,106600,127900,50600,57650,92250,111800,134150,52550,60350,96550,117000,140400,54500,63000,100800,122200,146650,56450,65700,105100,127400,152850,58400,68350,109400,132600,159100,60350,71050,113700,137800,165350,62250,73750,117950,143000,171600,64200,76400,122250,148200,177850
Riverside County,2017,14100,23450,37550,45500,54600,16240,26800,42900,52000,62400,20420,30150,48250,58500,70200,24600,33500,53600,65000,78000,28780,36200,57900,70200,84250,32960,38900,62200,75400,90500,37140,41550,66500,80600,96700,41320,44250,70800,85800,102950,43300,46950,75100,91000,109200,45250,49600,79400,96200,115450,47200,52300,83650,101400,121650,49200,54950,87950,106600,127900,51150,57650,92250,111800,134150,53150,60350,96550,117000,140400,55100,63000,100800,122200,146650,57050,65700,105100,127400,152850,59050,68350,109400,132600,159100,61000,71050,113700,137800,165350,62950,73750,117950,143000,171600,64950,76400,122250,148200,177850
Riverside County,2018,14150,23600,37750,46050,55250,16460,27000,43150,52650,63150,20780,30350,48550,59200,71050,25100,33700,53900,65800,78950,29420,36400,58250,71050,85250,33740,39100,62550,76350,91600,38060,41800,66850,81600,97900,42380,44500,71150,86850,104200,44400,47200,75450,92100,110500,46400,49900,79750,97400,116850,48400,52600,84100,102650,123150,50400,55300,88400,107900,129450,52400,58000,92700,113150,135800,54450,60700,97000,118450,142100,56450,63350,101350,123700,148400,58450,66050,105650,128950,154750,60450,68750,109950,134250,161050,62450,71450,114250,139500,167350,64450,74150,118600,144750,173700,66500,76850,122900,150000,180000
Riverside County,2019,15100,25150,40250,48800,58550,17250,28750,46000,55750,66900,21330,32350,51750,62750,75300,25750,35900,57450,69700,83650,30170,38800,62050,75300,90350,34590,41650,66650,80850,97050,39010,44550,71250,86450,103750,43430,47400,75850,92000,110400,45500,50250,80450,97600,117100,47550,53150,85050,103150,123800,49600,56000,89650,108750,130500,51650,58900,94250,114300,137150,53750,61750,98850,119900,143850,55800,64650,103450,125450,150550,57850,67500,108000,131050,157250,59900,70400,112600,136600,163950,61950,73250,117200,142200,170650,64050,76100,121800,147750,177300,66100,79000,126400,153350,184000,68150,81850,131000,158900,190700
Riverside County,2020,15850,26400,42200,52700,63250,18100,30150,48200,60250,72300,21720,33900,54250,67750,81300,26200,37650,60250,75300,90350,30680,40700,65100,81300,97600,35160,43700,69900,87350,104800,39640,46700,74750,93350,112050,44120,49700,79550,99400,119250,46200,52700,84350,105400,126500,48300,55700,89200,111450,133700,50400,58750,94000,117450,140950,52500,61750,98850,123500,148150,54600,64750,103650,129500,155400,56700,67750,108450,135550,162600,58800,70800,113300,141550,169850,60900,73800,118100,147600,177050,63000,76800,122950,153600,184300,65100,79800,127750,159650,191550,67200,82850,132550,165650,198750,69250,85850,137400,171700,206000
Sacramento County,2010,15400,25600,40950,51150,61400,17600,29250,46800,58500,70150,19800,32900,52650,65800,78950,21950,36550,58500,73100,87700,23750,39500,63200,78950,94700,25500,42400,67900,84800,101750,27250,45350,72550,90650,108750,29000,48250,77250,96500,115750,30750,51150,81950,102350,122750,32500,54100,86600,108200,129800,34250,57000,91300,114050,136800,36000,59950,95950,119900,143800,37800,62850,100650,125750,150850,39550,65800,105350,131600,157850,41300,68700,110000,137450,164850,43050,71650,114700,143300,171900,44800,74550,119350,149150,178900,46550,77500,124050,155000,185900,48300,80400,128750,160850,192950,50050,83350,133400,166700,199950
Sacramento County,2011,15800,26300,42100,52550,63050,18050,30050,48100,60100,72100,20300,33800,54100,67600,81100,22550,37550,60100,75100,90100,24400,40600,64950,81100,97300,26200,43600,69750,87100,104500,28000,46600,74550,93100,111700,29800,49600,79350,99150,118950,31600,52600,84150,105150,126150,33400,55600,88950,111150,133350,35200,58600,93750,117150,140550,37000,61600,98600,123200,147800,38800,64600,103400,129200,155000,40600,67600,108200,135200,162200,42450,70650,113000,141200,169400,44250,73650,117800,147200,176600,46050,76650,122600,153200,183800,47850,79650,127450,159250,191050,49650,82650,132250,165250,198250,51450,85650,137050,171250,205450
Sacramento County,2012,16000,26650,42650,53250,63900,18300,30450,48750,60900,73050,20600,34250,54850,68500,82150,22850,38050,60900,76100,91300,24700,41100,65800,82200,98600,26550,44150,70650,88300,105900,28350,47200,75550,94350,113200,30200,50250,80400,100450,120500,32050,53300,85250,106550,127800,33850,56350,90150,112650,135100,35700,59400,95000,118700,142400,37500,62450,99900,124800,149700,39350,65450,104750,130900,157000,41150,68500,109650,137000,164300,43000,71550,114500,143050,171650,44800,74600,119400,149150,178950,46650,77650,124250,155250,186250,48500,80700,129100,161350,193550,50300,83750,134000,167400,200850,52150,86800,138850,173500,208150
Sacramento County,2013,16000,26650,42650,53250,63900,18300,30450,48750,60900,73050,20600,34250,54850,68500,82150,22850,38050,60900,76100,91300,24700,41100,65800,82200,98600,26550,44150,70650,88300,105900,28350,47200,75550,94350,113200,30200,50250,80400,100450,120500,32050,53300,85250,106550,127800,33850,56350,90150,112650,135100,35700,59400,95000,118700,142400,37500,62450,99900,124800,149700,39350,65450,104750,130900,157000,41150,68500,109650,137000,164300,43000,71550,114500,143050,171650,44800,74600,119400,149150,178950,46650,77650,124250,155250,186250,48500,80700,129100,161350,193550,50300,83750,134000,167400,200850,52150,86800,138850,173500,208150
Sacramento County,2014,16000,26650,42650,53250,63900,18300,30450,48750,60900,73050,20600,34250,54850,68500,82150,22850,38050,60900,76100,91300,24700,41100,65800,82200,98600,26550,44150,70650,88300,105900,28350,47200,75550,94350,113200,30200,50250,80400,100450,120500,32050,53300,85250,106550,127800,33850,56350,90150,112650,135100,35700,59400,95000,118700,142400,37500,62450,99900,124800,149700,39350,65450,104750,130900,157000,41150,68500,109650,137000,164300,43000,71550,114500,143050,171650,44800,74600,119400,149150,178950,46650,77650,124250,155250,186250,48500,80700,129100,161350,193550,50300,83750,134000,167400,200850,52150,86800,138850,173500,208150
Sacramento County,2015,16000,26650,42650,53250,63900,18300,30450,48750,60900,73050,20600,34250,54850,68500,82150,24250,38050,60900,76100,91300,28410,41100,65800,82200,98600,32570,44150,70650,88300,105900,36730,47200,75550,94350,113200,40890,50250,80400,100450,120500,42850,53300,85250,106550,127800,44750,56350,90150,112650,135100,46700,59400,95000,118700,142400,48650,62450,99900,124800,149700,50600,65450,104750,130900,157000,52550,68500,109650,137000,164300,54450,71550,114500,143050,171650,56400,74600,119400,149150,178950,58350,77650,124250,155250,186250,60300,80700,129100,161350,193550,62250,83750,134000,167400,200850,64150,86800,138850,173500,208150
Sacramento County,2016,16000,26650,42650,53250,63900,18300,30450,48750,60900,73050,20600,34250,54850,68500,82150,24300,38050,60900,76100,91300,28440,41100,65800,82200,98600,32580,44150,70650,88300,105900,36730,47200,75550,94350,113200,40890,50250,80400,100450,120500,42850,53300,85250,106550,127800,44800,56350,90150,112650,135100,46700,59400,95000,118700,142400,48650,62450,99900,124800,149700,50600,65450,104750,130900,157000,52550,68500,109650,137000,164300,54500,71550,114500,143050,171650,56450,74600,119400,149150,178950,58400,77650,124250,155250,186250,60350,80700,129100,161350,193550,62250,83750,134000,167400,200850,64200,86800,138850,173500,208150
Sacramento County,2017,16000,26650,42650,53250,63900,18300,30450,48750,60900,73050,20600,34250,54850,68500,82150,24600,38050,60900,76100,91300,28780,41100,65800,82200,98600,32960,44150,70650,88300,105900,37140,47200,75550,94350,113200,41320,50250,80400,100450,120500,43300,53300,85250,106550,127800,45250,56350,90150,112650,135100,47200,59400,95000,118700,142400,49200,62450,99900,124800,149700,51150,65450,104750,130900,157000,53150,68500,109650,137000,164300,55100,71550,114500,143050,171650,57050,74600,119400,149150,178950,59050,77650,124250,155250,186250,61000,80700,129100,161350,193550,62950,83750,134000,167400,200850,64950,86800,138850,173500,208150
Sacramento County,2018,16850,28050,44900,56050,67250,19250,32050,51300,64100,76900,21650,36050,57700,72100,86500,25100,40050,64100,80100,96100,29420,43300,69250,86500,103800,33740,46500,74400,92900,111500,38060,49700,79500,99300,119150,42380,52900,84650,105750,126850,44400,56100,89800,112150,134550,46400,59300,94900,118550,142250,48400,62500,100050,124950,149900,50400,65700,105150,131400,157600,52400,68900,110300,137800,165300,54450,72100,115400,144200,173000,56450,75350,120550,150600,180650,58450,78550,125650,157000,188350,60450,81750,130800,163400,196050,62450,84950,135950,169850,203750,64450,88150,141050,176250,211400,66500,91350,146200,182650,219100
Sacramento County,2019,17600,29300,46850,58500,70200,20100,33450,53550,66900,80250,22600,37650,60250,75250,90250,25750,41800,66900,83600,100300,30170,45150,72300,90300,108300,34590,48500,77650,97000,116350,39010,51850,83000,103650,124350,43430,55200,88350,110350,132400,45500,58550,93700,117050,140400,47550,61900,99050,123750,148450,49600,65250,104400,130400,156450,51650,68600,109750,137100,164500,53750,71900,115100,143800,172500,55800,75250,120450,150500,180550,57850,78600,125800,157150,188550,59900,81950,131150,163850,196600,61950,85300,136500,170550,204600,64050,88650,141850,177250,212650,66100,92000,147200,183900,220650,68150,95350,152550,190600,228700
Sacramento County,2020,18150,30250,48350,60400,72500,20750,34550,55250,69050,82850,23350,38850,62150,77650,93200,26200,43150,69050,86300,103550,30680,46650,74600,93200,111850,35160,50100,80100,100100,120100,39640,53550,85650,107000,128400,44120,57000,91150,113900,136700,46200,60450,96650,120800,145000,48300,63900,102200,127700,153250,50400,67350,107700,134600,161550,52500,70800,113250,141500,169850,54600,74250,118750,148400,178100,56700,77700,124300,155300,186400,58800,81150,129800,162250,194700,60900,84600,135350,169150,202950,63000,88050,140850,176050,211250,65100,91500,146400,182950,219550,67200,94950,151900,189850,227800,69250,98400,157450,196750,236100
San Benito County,2010,17050,28400,45100,56750,68100,19500,32450,51550,64900,77850,21950,36500,58000,73000,87550,24350,40550,64400,81100,97300,26300,43800,69600,87600,105100,28250,47050,74750,94100,112850,30200,50300,79900,100550,120650,32150,53550,85050,107050,128450,34100,56800,90200,113550,136250,36050,60050,95350,120050,144000,38000,63300,100500,126500,151800,39950,66550,105650,133000,159600,41900,69750,110800,139500,167350,43850,73000,115950,146000,175150,45800,76250,121100,152450,182950,47750,79500,126250,158950,190700,49700,82750,131400,165450,198500,51650,86000,136550,171950,206300,53600,89250,141700,178400,214050,55550,92500,146850,184900,221850
San Benito County,2011,16450,27450,43900,54800,65750,18800,31350,50150,62650,75150,21150,35250,56400,70450,84550,23500,39150,62650,78300,93950,25400,42300,67700,84550,101450,27300,45450,72700,90850,109000,29150,48550,77700,97100,116500,31050,51700,82700,103350,124000,32950,54850,87700,109600,131500,34800,57950,92700,115900,139050,36700,61100,97750,122150,146550,38550,64250,102750,128400,154050,40450,67350,107750,134650,161600,42350,70500,112750,140950,169100,44200,73600,117800,147200,176600,46100,76750,122800,153450,184150,47950,79900,127800,159750,191650,49850,83000,132800,166000,199150,51750,86150,137850,172250,206700,53600,89300,142850,178500,214200
San Benito County,2012,16700,27800,44450,55500,66600,19050,31750,50800,63450,76100,21450,35700,57150,71350,85650,23800,39650,63450,79300,95150,25750,42850,68550,85650,102750,27650,46000,73650,92000,110350,29550,49200,78700,98350,118000,31450,52350,83800,104700,125600,33350,55500,88900,111050,133200,35250,58700,93950,117400,140800,37150,61850,99050,123750,148450,39050,65050,104100,130100,156050,40950,68200,109200,136400,163650,42850,71400,114250,142750,171250,44800,74550,119350,149100,178900,46700,77750,124400,155450,186500,48600,80900,129500,161800,194100,50500,84050,134550,168150,201700,52400,87250,139650,174500,209350,54300,90400,144700,180850,216950
San Benito County,2013,17050,28400,45100,56750,68100,19500,32450,51550,64900,77850,21950,36500,58000,73000,87550,24350,40550,64400,81100,97300,26300,43800,69600,87600,105100,28250,47050,74750,94100,112850,30200,50300,79900,100550,120650,32150,53550,85050,107050,128450,34100,56800,90200,113550,136250,36050,60050,95350,120050,144000,38000,63300,100500,126500,151800,39950,66550,105650,133000,159600,41900,69750,110800,139500,167350,43850,73000,115950,146000,175150,45800,76250,121100,152450,182950,47750,79500,126250,158950,190700,49700,82750,131400,165450,198500,51650,86000,136550,171950,206300,53600,89250,141700,178400,214050,55550,92500,146850,184900,221850
San Benito County,2014,17050,28400,45100,56750,68100,19500,32450,51550,64900,77850,21950,36500,58000,73000,87550,24350,40550,64400,81100,97300,26300,43800,69600,87600,105100,28250,47050,74750,94100,112850,30200,50300,79900,100550,120650,32150,53550,85050,107050,128450,34100,56800,90200,113550,136250,36050,60050,95350,120050,144000,38000,63300,100500,126500,151800,39950,66550,105650,133000,159600,41900,69750,110800,139500,167350,43850,73000,115950,146000,175150,45800,76250,121100,152450,182950,47750,79500,126250,158950,190700,49700,82750,131400,165450,198500,51650,86000,136550,171950,206300,53600,89250,141700,178400,214050,55550,92500,146850,184900,221850
San Benito County,2015,17050,28400,45100,56750,68100,19500,32450,51550,64900,77850,21950,36500,58000,73000,87550,24350,40550,64400,81100,97300,28410,43800,69600,87600,105100,32570,47050,74750,94100,112850,36730,50300,79900,100550,120650,40890,53550,85050,107050,128450,42850,56800,90200,113550,136250,44800,60050,95350,120050,144000,46750,63300,100500,126500,151800,48700,66550,105650,133000,159600,50650,69750,110800,139500,167350,52600,73000,115950,146000,175150,54550,76250,121100,152450,182950,56450,79500,126250,158950,190700,58400,82750,131400,165450,198500,60350,86000,136550,171950,206300,62300,89250,141700,178400,214050,64250,92500,146850,184900,221850
San Benito County,2016,17050,28400,45100,56750,68100,19500,32450,51550,64900,77850,21950,36500,58000,73000,87550,24350,40550,64400,81100,97300,28440,43800,69600,87600,105100,32580,47050,74750,94100,112850,36730,50300,79900,100550,120650,40890,53550,85050,107050,128450,42850,56800,90200,113550,136250,44800,60050,95350,120050,144000,46750,63300,100500,126500,151800,48700,66550,105650,133000,159600,50650,69750,110800,139500,167350,52600,73000,115950,146000,175150,54550,76250,121100,152450,182950,56450,79500,126250,158950,190700,58400,82750,131400,165450,198500,60350,86000,136550,171950,206300,62300,89250,141700,178400,214050,64250,92500,146850,184900,221850
San Benito County,2017,17600,29300,46850,56750,68100,20100,33450,53550,64900,77850,22600,37650,60250,73000,87550,25100,41800,66900,81100,97300,28780,45150,72300,87600,105100,32960,48500,77650,94100,112850,37140,51850,83000,100550,120650,41320,55200,88350,107050,128450,43350,58550,93700,113550,136250,45350,61900,99050,120050,144000,47350,65250,104400,126500,151800,49350,68600,109750,133000,159600,51350,71900,115100,139500,167350,53350,75250,120450,146000,175150,55400,78600,125800,152450,182950,57400,81950,131150,158950,190700,59400,85300,136500,165450,198500,61400,88650,141850,171950,206300,63400,92000,147200,178400,214050,65400,95350,152550,184900,221850
San Benito County,2018,19600,32600,52200,56750,68100,22400,37250,59650,64900,77850,25200,41900,67100,73000,87550,27950,46550,74550,81100,97300,30200,50300,80550,87600,105100,33740,54000,86500,94100,112850,38060,57750,92450,100550,120650,42380,61450,98450,107050,128450,44600,65150,104400,113550,136250,46850,68900,110400,120050,144000,49100,72600,116350,126500,151800,51300,76350,122300,133000,159600,53550,80050,128250,139500,167350,55800,83800,134250,146000,175150,58050,87500,140200,152450,182950,60250,91250,146150,158950,190700,62500,94950,152150,165450,198500,64750,98700,158100,171950,206300,67000,102400,164050,178400,214050,69200,106150,170000,184900,221850
San Benito County,2019,21450,35700,57150,59150,71000,24500,40800,65300,67600,81100,27550,45900,73450,76050,91250,30600,51000,81600,84500,101400,33050,55100,88150,91250,109500,35500,59200,94700,98000,117600,39010,63250,101200,104800,125750,43430,67350,107750,111550,133850,45900,71450,114300,118300,141950,48350,75500,120800,125050,150050,50750,79600,127350,131850,158200,53200,83650,133850,138600,166300,55650,87750,140400,145350,174400,58100,91850,146900,152100,182500,60550,95900,153450,158850,190650,63000,100000,159950,165650,198750,65450,104050,166500,172400,206850,67900,108150,173050,179150,214950,70350,112250,179550,185900,223100,72800,116300,186100,192650,231200
San Benito County,2020,21450,35700,57150,62800,75350,24500,40800,65300,71750,86100,27550,45900,73450,80750,96900,30600,51000,81600,89700,107650,33050,55100,88150,96900,116250,35500,59200,94700,104050,124850,39640,63250,101200,111250,133500,44120,67350,107750,118400,142100,46550,71450,114300,125600,150700,49000,75500,120800,132750,159300,51450,79600,127350,139950,167950,53900,83650,133850,147100,176550,56350,87750,140400,154300,185150,58800,91850,146900,161450,193750,61250,95900,153450,168650,202400,63700,100000,159950,175800,211000,66150,104050,166500,183000,219600,68600,108150,173050,190150,228200,71050,112250,179550,197350,236850,73500,116300,186100,204500,245450
San Bernardino County,2010,13650,22750,36400,45500,54600,15600,26000,41600,52000,62400,17550,29250,46800,58500,70200,19500,32500,52000,65000,78000,21100,35100,56200,70200,84250,22650,37700,60350,75400,90500,24200,40300,64500,80600,96700,25750,42900,68650,85800,102950,27300,45500,72800,91000,109200,28850,48100,76950,96200,115450,30450,50700,81150,101400,121650,32000,53300,85300,106600,127900,33550,55900,89450,111800,134150,35100,58500,93600,117000,140400,36650,61100,97750,122200,146650,38250,63700,101950,127400,152850,39800,66300,106100,132600,159100,41350,68900,110250,137800,165350,42900,71500,114400,143000,171600,44450,74100,118550,148200,177850
San Bernardino County,2011,14000,23350,37350,43750,52500,16000,26700,42700,50000,60000,18000,30050,48050,56250,67500,20000,33350,53350,62500,75000,21600,36050,57650,67500,81000,23200,38700,61900,72500,87000,24800,41400,66200,77500,93000,26400,44050,70450,82500,99000,28000,46700,74700,87500,105000,29600,49400,79000,92500,111000,31200,52050,83250,97500,117000,32800,54700,87500,102500,123000,34400,57400,91800,107500,129000,36000,60050,96050,112500,135000,37600,62750,100350,117500,141000,39200,65400,104600,122500,147000,40800,68050,108850,127500,153000,42400,70750,113150,132500,159000,44000,73400,117400,137500,165000,45600,76050,121650,142500,171000
San Bernardino County,2012,14100,23450,37550,44300,53150,16100,26800,42900,50650,60750,18100,30150,48250,56950,68350,20100,33500,53600,63300,75950,21750,36200,57900,68350,82050,23350,38900,62200,73450,88100,24950,41550,66500,78500,94200,26550,44250,70800,83550,100250,28150,46950,75100,88600,106350,29750,49600,79400,93700,112400,31350,52300,83650,98750,118500,33000,54950,87950,103800,124550,34600,57650,92250,108850,130650,36200,60350,96550,113950,136700,37800,63000,100800,119000,142800,39400,65700,105100,124050,148850,41000,68350,109400,129150,154950,42650,71050,113700,134200,161000,44250,73750,117950,139250,167100,45850,76400,122250,144300,173150
San Bernardino County,2013,14100,23450,37550,45500,54600,16100,26800,42900,52000,62400,18100,30150,48250,58500,70200,20100,33500,53600,65000,78000,21750,36200,57900,70200,84250,23350,38900,62200,75400,90500,24950,41550,66500,80600,96700,26550,44250,70800,85800,102950,28150,46950,75100,91000,109200,29750,49600,79400,96200,115450,31350,52300,83650,101400,121650,33000,54950,87950,106600,127900,34600,57650,92250,111800,134150,36200,60350,96550,117000,140400,37800,63000,100800,122200,146650,39400,65700,105100,127400,152850,41000,68350,109400,132600,159100,42650,71050,113700,137800,165350,44250,73750,117950,143000,171600,45850,76400,122250,148200,177850
San Bernardino County,2014,14100,23450,37550,45500,54600,16100,26800,42900,52000,62400,18100,30150,48250,58500,70200,20100,33500,53600,65000,78000,21750,36200,57900,70200,84250,23350,38900,62200,75400,90500,24950,41550,66500,80600,96700,26550,44250,70800,85800,102950,28150,46950,75100,91000,109200,29750,49600,79400,96200,115450,31350,52300,83650,101400,121650,33000,54950,87950,106600,127900,34600,57650,92250,111800,134150,36200,60350,96550,117000,140400,37800,63000,100800,122200,146650,39400,65700,105100,127400,152850,41000,68350,109400,132600,159100,42650,71050,113700,137800,165350,44250,73750,117950,143000,171600,45850,76400,122250,148200,177850
San Bernardino County,2015,14100,23450,37550,45500,54600,16100,26800,42900,52000,62400,20090,30150,48250,58500,70200,24250,33500,53600,65000,78000,28410,36200,57900,70200,84250,32570,38900,62200,75400,90500,36730,41550,66500,80600,96700,40890,44250,70800,85800,102950,42850,46950,75100,91000,109200,44750,49600,79400,96200,115450,46700,52300,83650,101400,121650,48650,54950,87950,106600,127900,50600,57650,92250,111800,134150,52550,60350,96550,117000,140400,54450,63000,100800,122200,146650,56400,65700,105100,127400,152850,58350,68350,109400,132600,159100,60300,71050,113700,137800,165350,62250,73750,117950,143000,171600,64150,76400,122250,148200,177850
San Bernardino County,2016,14100,23450,37550,45500,54600,16100,26800,42900,52000,62400,20160,30150,48250,58500,70200,24300,33500,53600,65000,78000,28440,36200,57900,70200,84250,32580,38900,62200,75400,90500,36730,41550,66500,80600,96700,40890,44250,70800,85800,102950,42850,46950,75100,91000,109200,44800,49600,79400,96200,115450,46700,52300,83650,101400,121650,48650,54950,87950,106600,127900,50600,57650,92250,111800,134150,52550,60350,96550,117000,140400,54500,63000,100800,122200,146650,56450,65700,105100,127400,152850,58400,68350,109400,132600,159100,60350,71050,113700,137800,165350,62250,73750,117950,143000,171600,64200,76400,122250,148200,177850
San Bernardino County,2017,14100,23450,37550,45500,54600,16240,26800,42900,52000,62400,20420,30150,48250,58500,70200,24600,33500,53600,65000,78000,28780,36200,57900,70200,84250,32960,38900,62200,75400,90500,37140,41550,66500,80600,96700,41320,44250,70800,85800,102950,43300,46950,75100,91000,109200,45250,49600,79400,96200,115450,47200,52300,83650,101400,121650,49200,54950,87950,106600,127900,51150,57650,92250,111800,134150,53150,60350,96550,117000,140400,55100,63000,100800,122200,146650,57050,65700,105100,127400,152850,59050,68350,109400,132600,159100,61000,71050,113700,137800,165350,62950,73750,117950,143000,171600,64950,76400,122250,148200,177850
San Bernardino County,2018,14150,23600,37750,46050,55250,16460,27000,43150,52650,63150,20780,30350,48550,59200,71050,25100,33700,53900,65800,78950,29420,36400,58250,71050,85250,33740,39100,62550,76350,91600,38060,41800,66850,81600,97900,42380,44500,71150,86850,104200,44400,47200,75450,92100,110500,46400,49900,79750,97400,116850,48400,52600,84100,102650,123150,50400,55300,88400,107900,129450,52400,58000,92700,113150,135800,54450,60700,97000,118450,142100,56450,63350,101350,123700,148400,58450,66050,105650,128950,154750,60450,68750,109950,134250,161050,62450,71450,114250,139500,167350,64450,74150,118600,144750,173700,66500,76850,122900,150000,180000
San Bernardino County,2019,15100,25150,40250,48800,58550,17250,28750,46000,55750,66900,21330,32350,51750,62750,75300,25750,35900,57450,69700,83650,30170,38800,62050,75300,90350,34590,41650,66650,80850,97050,39010,44550,71250,86450,103750,43430,47400,75850,92000,110400,45500,50250,80450,97600,117100,47550,53150,85050,103150,123800,49600,56000,89650,108750,130500,51650,58900,94250,114300,137150,53750,61750,98850,119900,143850,55800,64650,103450,125450,150550,57850,67500,108000,131050,157250,59900,70400,112600,136600,163950,61950,73250,117200,142200,170650,64050,76100,121800,147750,177300,66100,79000,126400,153350,184000,68150,81850,131000,158900,190700
San Bernardino County,2020,15850,26400,42200,52700,63250,18100,30150,48200,60250,72300,21720,33900,54250,67750,81300,26200,37650,60250,75300,90350,30680,40700,65100,81300,97600,35160,43700,69900,87350,104800,39640,46700,74750,93350,112050,44120,49700,79550,99400,119250,46200,52700,84350,105400,126500,48300,55700,89200,111450,133700,50400,58750,94000,117450,140950,52500,61750,98850,123500,148150,54600,64750,103650,129500,155400,56700,67750,108450,135550,162600,58800,70800,113300,141550,169850,60900,73800,118100,147600,177050,63000,76800,122950,153600,184300,65100,79800,127750,159650,191550,67200,82850,132550,165650,198750,69250,85850,137400,171700,206000
San Diego County,2010,16500,27500,44000,52850,63400,18850,31400,50250,60400,72500,21200,35350,56550,67950,81550,23550,39250,62800,75500,90600,25450,42400,67850,81550,97850,27350,45550,72850,87600,105100,29250,48700,77900,93600,112350,31100,51850,82900,99650,119600,33000,55000,87900,105700,126850,34850,58150,92950,111750,134100,36750,61250,97950,117750,141350,38650,64400,103000,123800,148600,40500,67550,108000,129850,155850,42400,70700,113050,135900,163100,44300,73850,118050,141950,170350,46150,76950,123100,147950,177600,48050,80100,128100,154000,184850,49950,83250,133150,160050,192100,51800,86400,138150,166100,199350,53700,89550,143200,172150,206600
San Diego County,2011,17200,28700,45850,52450,62950,19650,32800,52400,59900,71900,22100,36900,58950,67400,80900,24550,40950,65500,74900,89900,26550,44250,70750,80900,97100,28500,47550,76000,86900,104300,30450,50800,81250,92900,111500,32450,54100,86500,98850,118650,34400,57400,91750,104850,125850,36400,60650,97000,110850,133050,38350,63950,102200,116850,140250,40300,67200,107450,122800,147400,42250,70500,112700,128800,154600,44250,73750,117950,134800,161800,46200,77050,123200,140800,169000,48150,80300,128400,146800,176200,50150,83600,133650,152800,183400,52100,86850,138900,158750,190550,54050,90150,144150,164750,197750,56000,93400,149400,170750,204950
San Diego County,2012,16900,28150,45000,53150,63750,19300,32150,51400,60700,72900,21700,36150,57850,68300,82000,24100,40150,64250,75900,91100,26050,43400,69400,81950,98400,28000,46600,74550,88050,105700,29900,49800,79700,94100,112950,31850,53000,84850,100200,120250,33800,56200,90000,106250,127550,35700,59400,95150,112350,134850,37650,62650,100250,118400,142100,39550,65850,105400,124500,149400,41500,69050,110550,130550,156700,43400,72250,115700,136650,164000,45350,75500,120850,142700,171250,47250,78700,125950,148800,178550,49200,81900,131100,154850,185850,51150,85100,136250,160900,193150,53050,88350,141400,167000,200400,55000,91550,146550,173050,207700
